	data_type	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	upsilon	upsilon_min	upsilon_max	phi	phi_min	phi_max	p	p_min	p_max
66.tree	tree	bdct		0.427151	0.408839	0.446216	0.0494171	0.0388259	0.0618143	0.268628	0.229278	0.310053	3.41109	2.82331	4.09747	0.207381	0.207381	0.207381
66.tree	tree	real	740	0.4217452942428173			0.052627016444508054			0.3182024471916543			3.0464960662530896			0.2073807082750139		
66.tree	tree	bd		0.426903	0.411098	0.443109	0.130767	0.113532	0.149838	0			0.130767			0.207381	0.207381	0.207381
67.tree	tree	bd		0.127133	0.120235	0.134762	0.121797	0.114247	0.129426	0			0.121797			0.284081	0.284081	0.284081
67.tree	tree	bdct		0.0988408	0.0927258	0.105516	0.0784274	0.0723784	0.0851026	0.595563	0.547871	0.642958	40.1384	35.6369	45.0498	0.284081	0.284081	0.284081
67.tree	tree	real	794	0.10382885723836882			0.0799835371418236			0.7156021893777048			38.32863705926071			0.2840806187110775		
68.tree	tree	bd		2.14058	2.04917	2.2367	1.31781	1.20529	1.43496	0			1.31781			0.0727416	0.0727416	0.0727416
68.tree	tree	bdct		1.59343	1.53667	1.65342	0.168917	0.130217	0.215639	0.611027	0.567468	0.653571	79.9906	71.5566	89.049	0.0727416	0.0727416	0.0727416
68.tree	tree	real	808	1.5039684948739591			0.25412681303353113			0.6575577452800616			81.29265853588169			0.0727415811962471		
69.tree	tree	bd		0.364406	0.345242	0.384426	0.17417	0.1532	0.197054	0			0.17417			0.278686	0.278686	0.278686
69.tree	tree	real	520	0.3167004933495762			0.07594862275029349			0.457188724327581			20.70193028714357			0.2786857392146322		
69.tree	tree	bdct		0.32483	0.30712	0.342944	0.0689955	0.0551839	0.0842532	0.435893	0.38311	0.48988	19.0799	16.0743	22.48	0.278686	0.278686	0.278686
70.tree	tree	bdct		1.41545	1.34017	1.49354	0.167294	0.132866	0.208295	0.503681	0.452526	0.555058	25.9743	22.3496	30.0142	0.357433	0.357433	0.357433
70.tree	tree	bd		1.483	1.41208	1.55537	0.59018	0.521136	0.66357	0			0.59018			0.357433	0.357433	0.357433
70.tree	tree	real	655	1.4283795787379712			0.16211920505315233			0.5692943119906133			25.38923815428693			0.3574334938094977		
71.tree	tree	bd		0.648845	0.624171	0.674578	0.243371	0.214021	0.274834	0			0.243371			0.159403	0.159403	0.159403
71.tree	tree	real	730	0.6181857282456357			0.1106796870421193			0.3190844535208286			6.761120356357913			0.1594034399072998		
71.tree	tree	bdct		0.618271	0.594159	0.643052	0.0908109	0.072568	0.11179	0.292457	0.252473	0.334606	7.50008	6.24596	8.98924	0.159403	0.159403	0.159403
72.tree	tree	bdct		0.595213	0.5691	0.622853	0.0729551	0.0560906	0.0939344	0.375153	0.328991	0.422748	29.5415	25.0908	34.5256	0.132051	0.132051	0.132051
72.tree	tree	bd		0.6463	0.617942	0.675844	0.278578	0.242796	0.316714	0			0.278578			0.132051	0.132051	0.132051
72.tree	tree	real	565	0.5832638005584762			0.07123909762210541			0.3733710057931276			30.092153422683793			0.1320512242623598		
73.tree	tree	bd		1.10988	1.06657	1.15561	0.443011	0.383444	0.506879	0			0.443011			0.0837443	0.0837443	0.0837443
73.tree	tree	bdct		1.0313	0.989038	1.07607	0.10204	0.0767799	0.133508	0.350868	0.304954	0.398412	9.97496	8.38487	11.8022	0.0837443	0.0837443	0.0837443
73.tree	tree	real	589	1.0020375242076731			0.12097448826360307			0.3817664174707129			8.82260397656442			0.083744262606423		
74.tree	tree	bdct		0.990458	0.948908	1.03333	0.129321	0.108268	0.153159	0.235302	0.202212	0.269653	44.7127	36.8942	53.7867	0.343318	0.343318	0.343318
74.tree	tree	bd		0.978646	0.940457	1.01771	0.262113	0.230494	0.296436	0			0.262113			0.343318	0.343318	0.343318
74.tree	tree	real	877	0.996539763099134			0.15719750962524695			0.2461407180289185			37.82183094953089			0.3433175355863412		
75.tree	tree	real	794	1.04208110590826			0.1239061183481432			0.3329995276135812			48.16069416352802			0.2414448760753013		
75.tree	tree	bdct		1.00816	0.965871	1.05199	0.140634	0.115544	0.169241	0.32831	0.290478	0.367667	49.0384	42.117	56.7862	0.241445	0.241445	0.241445
75.tree	tree	bd		1.04616	1.00584	1.08712	0.370175	0.327634	0.415935	0			0.370175			0.241445	0.241445	0.241445
76.tree	tree	bd		0.456936	0.432002	0.482673	0.0717963	0.0607344	0.0841932	0			0.0717963			0.715341	0.715341	0.715341
76.tree	tree	real	698	0.4661330700972083			0.04965533837857729			0.1717132784060559			1.297355766911062			0.7153405552445368		
76.tree	tree	bdct		0.461823	0.436621	0.488513	0.0600393	0.0489695	0.0724364	0.0677275	0.0333352	0.110517	3.23174	1.8459	6.37307	0.715341	0.715341	0.715341
77.tree	tree	bdct		1.0858	1.03972	1.13439	0.131408	0.100334	0.16955	0.64397	0.594918	0.691255	56.566	50.1358	63.6004	0.101274	0.101274	0.101274
77.tree	tree	bd		1.43879	1.3707	1.51022	0.87432	0.791593	0.961028	0			0.87432			0.101274	0.101274	0.101274
77.tree	tree	real	650	1.0636691055518055			0.16412063914493588			0.6502660906987489			55.30973614767459			0.1012735796166201		
78.tree	tree	real	553	0.7855379269672464			0.10747934927929255			0.2163789543604817			30.48070341341174			0.2443079047009035		
78.tree	tree	bdct		0.796783	0.758704	0.835853	0.110169	0.0879942	0.135916	0.168873	0.133911	0.207832	25.9956	19.9071	33.7978	0.244308	0.244308	0.244308
78.tree	tree	bd		0.796381	0.761428	0.831639	0.19552	0.164366	0.229846	0			0.19552			0.244308	0.244308	0.244308
79.tree	tree	bd		0.162697	0.155118	0.171279	0.0955109	0.0873889	0.104093	0			0.0955109			0.294347	0.294347	0.294347
79.tree	tree	real	803	0.1376347119569606			0.04917835588056689			0.5299650146810755			12.466181836933837			0.2943466883608124		
79.tree	tree	bdct		0.138042	0.131618	0.144717	0.0426588	0.0368005	0.0493342	0.476974	0.43319	0.521411	12.4782	10.9117	14.2281	0.294347	0.294347	0.294347
80.tree	tree	real	588	0.5782478751937562			0.06674179720769852			0.5316571347632854			26.644140178465033			0.5786808660726249		
80.tree	tree	bdct		0.604307	0.567189	0.643384	0.0584548	0.0458865	0.0737127	0.475415	0.424345	0.527157	28.9406	24.53	33.9918	0.578681	0.578681	0.578681
80.tree	tree	bd		0.594092	0.560499	0.628404	0.187297	0.161827	0.214949	0			0.187297			0.578681	0.578681	0.578681
81.tree	tree	real	844	0.4580771157256115			0.05309240419088103			0.408926221300976			23.013064344234298			0.152544675674823		
81.tree	tree	bdct		0.485315	0.46545	0.505332	0.042371	0.0333211	0.0528609	0.415996	0.376184	0.455918	21.8683	19.2109	24.7897	0.152545	0.152545	0.152545
81.tree	tree	bd		0.506038	0.487297	0.525102	0.202406	0.180378	0.22529	0			0.202406			0.152545	0.152545	0.152545
82.tree	tree	bdct		0.372226	0.3541	0.391293	0.237933	0.21572	0.260815	0.267876	0.232822	0.305054	69.2707	58.7073	81.2011	0.0530822	0.0530822	0.0530822
82.tree	tree	real	763	0.3881368150404982			0.2749217086603313			0.3015959236317809			75.43555548088844			0.0530821556691367		
82.tree	tree	bd		0.470181	0.447272	0.494011	0.362382	0.336266	0.389075	0			0.362382			0.0530822	0.0530822	0.0530822
83.tree	tree	bdct		0.376071	0.358489	0.394184	0.106134	0.0929921	0.120437	0.437911	0.396857	0.479628	14.9709	13.0476	17.1678	0.444349	0.444349	0.444349
83.tree	tree	real	991	0.37647630843792446			0.11981684956613042			0.4701314640571847			13.1957685818864			0.4443485939213575		
83.tree	tree	bd		0.420269	0.401434	0.439334	0.212145	0.194	0.231214	0			0.212145			0.444349	0.444349	0.444349
84.tree	tree	real	540	1.4006997270383745			0.2508116792826564			0.0334737794524667			22.45686475840686			0.6999375709907248		
84.tree	tree	bd		1.32873	1.24834	1.41159	0.275859	0.231839	0.325437	0			0.275859			0.699938	0.699938	0.699938
84.tree	tree	bdct		1.33163	1.25041	1.41544	0.262627	0.218682	0.311252	0.0198669	0.00496748	0.0485818	57.2568	11.7359	300.893	0.699938	0.699938	0.699938
85.tree	tree	bdct		1.14031	1.09914	1.18318	0.151037	0.12056	0.187271	0.366838	0.326716	0.408266	35.1878	30.4694	40.4755	0.110193	0.110193	0.110193
85.tree	tree	bd		1.26002	1.2133	1.3086	0.554413	0.493884	0.618274	0			0.554413			0.110193	0.110193	0.110193
85.tree	tree	real	763	1.1567378815116025			0.14270809359280323			0.3830313245093532			34.316629037333186			0.1101925949331373		
86.tree	tree	real	828	0.4890271453069143			0.05395477026615996			0.3380713311142275			26.394069609201026			0.3859724658902221		
86.tree	tree	bdct		0.486272	0.463525	0.509149	0.05271	0.0430144	0.0641535	0.313784	0.277013	0.351982	32.0807	27.3551	37.4242	0.385972	0.385972	0.385972
86.tree	tree	bd		0.476135	0.455719	0.496152	0.137392	0.120876	0.155509	0			0.137392			0.385972	0.385972	0.385972
87.tree	tree	bdct		0.154944	0.144119	0.166386	0.0802536	0.070966	0.0897895	0.649576	0.596291	0.700908	29.2775	25.5939	33.3751	0.717342	0.717342	0.717342
87.tree	tree	bd		0.171768	0.159761	0.184163	0.13918	0.127845	0.151576	0			0.13918			0.717342	0.717342	0.717342
87.tree	tree	real	648	0.14942967523391182			0.08742978054497214			0.7185750448349306			30.356934151355688			0.7173423995530497		
88.tree	tree	real	900	0.3075271925913398			0.05107171617920368			0.3364175122811143			4.182991650589491			0.0755151340695386		
88.tree	tree	bd		0.35007	0.33848	0.362463	0.15025	0.133926	0.167414	0			0.15025			0.0755151	0.0755151	0.0755151
88.tree	tree	bdct		0.315373	0.305549	0.324906	0.0454743	0.0364404	0.0559642	0.294916	0.260356	0.330721	4.10877	3.52911	4.75696	0.0755151	0.0755151	0.0755151
89.tree	tree	real	797	4.099455438796604			0.47543451406886383			0.7326352847846364			25.80860394027876			0.1886670400168977		
89.tree	tree	bdct		4.2847	4.09174	4.48601	0.400318	0.312187	0.507087	0.6181	0.570414	0.665091	31.3149	27.8794	35.1098	0.188667	0.188667	0.188667
89.tree	tree	bd		4.96773	4.76583	5.17649	2.39869	2.16981	2.63844	0			2.39869			0.188667	0.188667	0.188667
90.tree	tree	bd		0.398864	0.385653	0.413163	0.141739	0.122498	0.162717	0			0.141739			0.0726255	0.0726255	0.0726255
90.tree	tree	real	706	0.37464002721159423			0.05198083162846341			0.259659792656334			12.626585299123859			0.0726255250125408		
90.tree	tree	bdct		0.378343	0.365814	0.391689	0.0468318	0.0368061	0.059229	0.24308	0.207947	0.280039	12.629	10.5164	15.0877	0.0726255	0.0726255	0.0726255
91.tree	tree	bd		1.23456	1.18999	1.28123	0.137583	0.114641	0.163329	0			0.137583			0.221874	0.221874	0.221874
91.tree	tree	bdct		1.2508	1.20381	1.30033	0.11563	0.0950326	0.139469	0.0365181	0.021683	0.0553361	24.6963	13.6931	47.8217	0.221874	0.221874	0.221874
91.tree	tree	real	835	1.2340043504820564			0.12862019652424794			0.0450734626938322			26.214365358457776			0.2218744316672397		
92.tree	tree	bdct		0.834203	0.790264	0.879941	0.119472	0.0972583	0.145218	0.175451	0.140498	0.214102	33.8764	26.1209	43.5317	0.41428	0.41428	0.41428
92.tree	tree	real	593	0.823147534241661			0.11964614848886573			0.2143479485094431			29.14885233779433			0.4142798349940201		
92.tree	tree	bd		0.822725	0.7818	0.864652	0.198708	0.169361	0.231126	0			0.198708			0.41428	0.41428	0.41428
93.tree	tree	bdct		0.788294	0.756002	0.822599	0.0795771	0.0630022	0.0996027	0.459088	0.416048	0.502403	17.0958	14.8833	19.5665	0.152866	0.152866	0.152866
93.tree	tree	bd		0.854085	0.821594	0.887435	0.37584	0.336306	0.417785	0			0.37584			0.152866	0.152866	0.152866
93.tree	tree	real	800	0.7489873855609398			0.09648202589014125			0.5142155646563724			16.026028597986574			0.1528655848320225		
94.tree	tree	bd		0.258406	0.245335	0.272708	0.141858	0.125351	0.159975	0			0.141858			0.0805306	0.0805306	0.0805306
94.tree	tree	real	522	0.2082717257476565			0.05476574729047161			0.4691988004421403			8.13849983919244			0.0805306357084986		
94.tree	tree	bdct		0.207378	0.19851	0.216913	0.0347515	0.0263137	0.0452416	0.445262	0.393953	0.49781	8.56647	7.24694	10.0389	0.0805306	0.0805306	0.0805306
95.tree	tree	bd		0.132757	0.126581	0.139432	0.0615221	0.0549025	0.0681974	0			0.0615221			0.305364	0.305364	0.305364
95.tree	tree	real	735	0.12705987133325497			0.052771379675119766			0.1651990472390415			26.33350261519736			0.3053642312785768		
95.tree	tree	bdct		0.126682	0.120791	0.133357	0.0453282	0.0390945	0.0520036	0.155272	0.127372	0.186619	29.1726	23.2569	36.1441	0.305364	0.305364	0.305364
96.tree	tree	bdct		0.277626	0.258716	0.297648	0.0497036	0.0382887	0.0630544	0.725394	0.67014	0.777419	26.0023	22.6641	29.6985	0.538065	0.538065	0.538065
96.tree	tree	bd		0.315571	0.294681	0.337498	0.17825	0.158171	0.199227	0			0.17825			0.538065	0.538065	0.538065
96.tree	tree	real	509	0.27452592778141727			0.061828875121986475			0.7334552678604186			28.80677005581556			0.5380647800979109		
97.tree	tree	real	633	0.561524524446724			0.1994022587804973			0.0549322798040762			20.02662584062182			0.4071008958093083		
97.tree	tree	bd		0.56663	0.537906	0.596177	0.22452	0.198327	0.253124	0			0.22452			0.407101	0.407101	0.407101
97.tree	tree	bdct		0.561279	0.532828	0.590827	0.202801	0.176788	0.230452	0.0547959	0.0325355	0.0824874	20.0281	11.6208	36.1506	0.407101	0.407101	0.407101
98.tree	tree	real	687	0.7764658979457395			0.07983580987443335			0.2296321742980763			3.990290519404211			0.6689819781877246		
98.tree	tree	bd		0.752168	0.712555	0.793145	0.115427	0.096654	0.136406	0			0.115427			0.668982	0.668982	0.668982
98.tree	tree	bdct		0.788529	0.743923	0.834269	0.0703991	0.0563024	0.087564	0.152961	0.115318	0.195147	6.70508	4.87357	9.28387	0.668982	0.668982	0.668982
99.tree	tree	bdct		0.348736	0.327682	0.370663	0.0648437	0.0518754	0.0791478	0.432061	0.378898	0.486415	10.5948	8.78497	12.6856	0.542628	0.542628	0.542628
99.tree	tree	bd		0.363509	0.342269	0.385436	0.150262	0.131605	0.170287	0			0.150262			0.542628	0.542628	0.542628
99.tree	tree	real	575	0.3473211826933771			0.06701341731807574			0.4530165408673565			10.06728048559824			0.5426283162273703		
